id,type_id,category_id,name,description,image,created_at,updated_at
,2,43,SCAN0002,SYMBOLS LS2208 SCANNER,,18/05/2021 8:55,18/05/2021 8:55
,2,43,SCAN0003,Honeywell Barcode Scanner (1250G-2),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00013,GPON FOR CALIX (Gpon-OLT-B+),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00014,GPON FOR KINGTYPE,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00015,SFP-BX-D-S10 (YELLOW),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00016,SFP-BX-U-S10 (BLUE),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00018,SFP-BX-D-S20 (YELLOW),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00019,SFP-BX-U-S20 (BLUE),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00020,SFP-BX-D-S40 (YELLOW),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00021,SFP-BX-U-S40 (BLUE),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00022,SFP-BX-U-S80 (VIOLET),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00023,SFP-BX-D-S80 (YELLOW),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00024,SFP-BX-U-L120( VIOLET),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00025,SFP-BX-D-L120 (YELLOW),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00026,EPON -OLT-PX20 (BLUE),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00027,SFP-10G-LR 20km,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00028,SFP-10G-ER 40km,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00029,SFP-10G-SR Multimode,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00030,SFP-10G-ZR Dual 80km,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00031,SFP-10G-ZR Dual 100km,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00032,SFP-10GB-U-L80,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00033,SFP-10GB-D-L80,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00035,SFP-XFP-10G-SR,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00036,SFP-XFP-10G-DW-ER22,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00037,SFP FHM L1214 - S3320C (BLUE),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00038,6COM (6C-SFP-M),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00039,SFP-BX-D-S3,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00040,SFP-BX-U-S3,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00041,GLC-LH-SMD,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00042,SFP-10G-T,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00043,SFP-XFP-10G-LR 20km,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00044,SFP-QSFP-40G-LR4..,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00045,SFP Programmer Set,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00046,XFP-10G-MM-SR (Cisco),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00047,XFP-10G-OC-LR (Cisco),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00048,SFP-10G-SR (Cisco),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00049,SFP-10G-LR (Cisco),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00050,Hisense (EPON-OLT-PX20),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00051,SFP-T-RJ45-100M,,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00052,SFP-10G-ZR (Cisco),,18/05/2021 8:55,18/05/2021 8:55
,2,44,SFP00053,XFP-10G-ER,,18/05/2021 8:55,18/05/2021 8:55
,2,45,SMTV0001,SAMSUNG  LED TV,,18/05/2021 8:55,18/05/2021 8:55
,2,45,SMTV0002,LG SMART TV 49 inch,,18/05/2021 8:55,18/05/2021 8:55
,2,45,SMTV0003,SMART TV55' 4k UHD w/ Remote  Control & Mounting,,18/05/2021 8:55,18/05/2021 8:55
,2,106,SOND0001,YAMAHA STAGEPAS 60001,,18/05/2021 8:55,18/05/2021 8:55
,2,106,SOND0002,BARDI MICROPHONES,,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0001,1:16SC/APC microsealing splitter,,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0002,1:8 microsealing splitter,,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0003,1: 16 SC/APC Spliiter PLC,,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0004,1:8 SC/APC splitter PLC (Green),,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0005,1:8 SPLITTER  PLC ( BLUE),,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0006,Blank Insertion type PLC splitter housing,,18/05/2021 8:55,18/05/2021 8:55
,1,46,SPTR0007,Blank Insertion type PLC Splitter housing,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00001,Kingston Micro SD Card 8GB,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00002,Kingston Micro SD Card 16GB,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00003,256k Flash SSD....,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00004,512K Flash SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00005,128K Flash SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00006,1MB Flash SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00007,4MB Flash SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00008,128k RAM SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00009,512K RAM SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00010,480GB SSD Intel,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00011,480GB SSD Kingston,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00012,"480GB SSD Samsung 2.5""",,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00013,Barracuda SSD 250GB,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00014,8GB RAM Kingston DDR4,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00015,SATA SSD Solid State Drive 1TB,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00016,Intel SSD DC S3500 Series 480GB,,18/05/2021 8:55,18/05/2021 8:55
,2,47,SSD00017,Intel SSD 320 series 300 GB Server hardisk..,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00001,Bond Paper (Short),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00002,Bond Paper (Long),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00003,Bond Paper (A4),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00004,Newsprint,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00005,Mailing Envelope (white),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00006,Envelope (Short),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00007,Envelope (Long),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00008,Folder (Short),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00009,Folder (Long),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00010,Notebook 80leaves,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00011,Logbook 500pages,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00012,File Document Organizer,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00013,Stapler,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00014,Stapler Wire #10,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00015,Staple Wire #35,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00016,Stapler Wire Remover,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00017,Elmers Glue Stick,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00018,Elmers Glue,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00019,Casio Calculator,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00020,Paper Clip (small),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00021,Paper Clip (big),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00022,Binder Clip (small),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00023,Binder Clip (big),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00024,Masking Tape (1inch),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00025,MAsking Tape (2inch),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00026,Scotch Tape (1inch),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00027,Scotch Tape (2inch),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00028,Packaging Tape (brown),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00029,Duct Tape,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00030,3M Electrical tape,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00031,Correction Tape,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00032,Push Pin,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00033,Fastener,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00034,Scissors,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00035,Cutter,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00036,Blade Cutter,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00037,Ordinary Ballpen (black),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00038,Permanent Pen Black (Broad),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00039,Pencil Mongol 2,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00040,Highlighter Pen,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00041,My Gel Ballpen .5 (black refill),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00042,My Gel Ballpen .5 (blue refill),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00043,Pilot G-2 .5 Refill,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00044,Double Sided Tape,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00045,Tape Dispenser,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00046,Medical Infrared Thermometer,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00048,Sticky Notes,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00049,My Gel Ballpen .5 (Black),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00050,Alcohol (Galoon),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00051,Paper Guillotine,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00052,My Gel Ballpen .5 (red refill),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00053,Pilot Ink,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00054,Whiteboard Pen Marker,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00055,Ordinary Ballpen (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00056,Ordinary Ballpen (red),,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00057,Flag Tape,,18/05/2021 8:55,18/05/2021 8:55
,1,107,SUP00058,Battery AA,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0001,HP Proliant DL380 G5,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0002,HP Server DL380 G6,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0003,HP Server DL380 G7,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0004,HP Server DL380 G8,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0005,HP R/T3000 G5 HV INTL UPS,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0006,HPE DL360 Gen10 Intel Xeon-Gold 6136,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0007,HPE DL360 Gen10 Intel Xeon-Gold 5115,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0008,FACEBOOK Server with complete accessories,,18/05/2021 8:55,18/05/2021 8:55
,2,49,SVER0009,GOOGLE Server with SFP Set,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0001,POE Injector (PSE 31024G ),,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0002,Ubiquiti Tough Switch Poe Pro..Model:TS-8-PRO..,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0003,TP-Link 8-port 10/100 Desktop Switch..Model: TL-SF1008D,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0004,Linksys 8-port 10/100Mbps..Model: SD208..,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0005,Kingtype Controller,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0006,TP Link 16-port  Model: TL-SG1016D,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0007,HP Switch Model: V1910-16G,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0008,TP Link 8port TL-SG108PE Gigabit Easy Smart w/ 4port POE Switch,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0009,POE Switch Model: POE33128PFM,,18/05/2021 8:55,18/05/2021 8:55
,2,50,SWCH0010,POE Ethernet Switch Model: DH-PFS3009,,18/05/2021 8:55,18/05/2021 8:55
,1,51,TABL00001,Clerical Tables,,18/05/2021 8:55,18/05/2021 8:55
,1,51,TABL00002,Lifetime Tables,,18/05/2021 8:55,18/05/2021 8:55
,1,52,TARP0001,Tarpauline,,18/05/2021 8:55,18/05/2021 8:55
,1,108,TERM0001,Terminal box plastic type,,18/05/2021 8:55,18/05/2021 8:55
,1,108,TERM0002,Terminal box metal type,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0001,Plier,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0002,Long Nose Plier,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0003,Side Cutter,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0004,Star Screw Driver,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0005,Flat Screw Driver,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0006,Allien Wrench,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0007,Electric Drill (Martec),,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0010,Steel Banding / Stainless Wrap,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0011,Buckle Lock / Stainless Wrap Lock,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0012,Banding Tools/Tensioner,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0014,Lever Block (Rochet),,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0015,Ripley Miller,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0016,Tool Box,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0017,Traffic Cone,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0018,Metal Saw,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0019,LED Emergency Light,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0020,Blade Cutter (Heavy Duty),,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0021,Butane Gas,,18/05/2021 8:55,18/05/2021 8:55
,1,53,TOLS0022,Blue Torch,,18/05/2021 8:55,18/05/2021 8:55
,2,38,TON00001,HP#12 Q2612A Toner,,18/05/2021 8:55,18/05/2021 8:55
,2,38,TON00002,Premium 17A CF217A Compatible Toner,,18/05/2021 8:55,18/05/2021 8:55
,1,107,TRAP0001,Maruzen s200 trapal,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00001,Eaton 5E 1100I USB UPS,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00002,UPS-Uninterruptible Power Supply 1000VA,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00003,Delta 600VA VX 600VA UPS,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00004,IDEAL 650VA 5106C BLK w/ AVR,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00005,VERTIV 600VA  PSA UPS,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00006,EATON 650VA 5L USB PH,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00007,APC BX650LI-MS 650VA/325W UPS,,18/05/2021 8:55,18/05/2021 8:55
,2,109,UPS00008,Secure 500W AVR,,18/05/2021 8:55,18/05/2021 8:55
,1,9,UTP00001,UTP CAT6 SOLID 24AWG 0.5MM BARE COPPER LAN CABLE PVC 305M,,18/05/2021 8:55,18/05/2021 8:55
,1,9,UTP00002,UTP CAT6 SOLID Outdoor (black),,18/05/2021 8:55,18/05/2021 8:55
,1,9,UTP00003,UTP Cat6 Cable,,18/05/2021 8:55,18/05/2021 8:55
,1,9,UTP00004,STP Cable,,18/05/2021 8:55,18/05/2021 8:55
,1,9,UTP00005,Belden UTP Cat5E Cable,,18/05/2021 8:55,18/05/2021 8:55
,2,55,VCRD0001,PALIT GT730-2GBGDDR5 -64BIT VIDEO CARD,,18/05/2021 8:55,18/05/2021 8:55
,2,55,VCRD0002,PALIT GT710-1GB VIDEO CARD,,18/05/2021 8:55,18/05/2021 8:55
,2,55,VCRD0003,ASUS 2GB PH-GTX1050-2G DDR5 128BIT Video Card (DVI/HDMI/DP),,18/05/2021 8:55,18/05/2021 8:55
,1,107,WDIS0001,Hanabishi Water Dispenser,,18/05/2021 8:55,18/05/2021 8:55
,1,107,WDIS0002,Fujidenzo Water Dispenser,,18/05/2021 8:55,18/05/2021 8:55
,1,1,WIRE0001,Ordinary Conduit Flexible Metallic 1/2 brand,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00001,Ubiquiti AP 24 V 0.5A  with power supply,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00003,TP-Link Access point,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00004,Ubiquiti Radio ( Pair),,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00007,Linksys 32 Button Attendant console,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00008,Wireless-N- Mini router,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00009,UBIQUITI UAP-AC PRO ACCESS POINT W/ POWER ADAPTER,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00010,UBIQUITI UAP-LR ACCESS POINT W/POWER ADAPTER,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00011,UBIQUITI UAP-AC HD ACCESS POINT W/POWER ADAPTER,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00012,TP LINK TG-3468 GIGABIT PCIE LAN CARD,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00013,MIKROTIK HAP MINI (HOME ACCESS POINT),,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00014,UBIQUITI Unifi AC Mesh Pro,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00015,UBIQUITI Unifi Cloud Key,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00016,USG-AR Gateway,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00017,US-8-150W POE Switch,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00018,UBIQUITI UAP-AC-PRO-US,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0001,Zyxel Switch Model: MGS 3520-28,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0002,Zyxel Switch Model: MGS 3520-28F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0003,Zyxel Switch Model: MGS 3750-28F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0004,Zyxel Switch Model: MGS 3712,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0005,Zyxel Switch Model: MGS 3712F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0006,Zyxel Switch Model: GS 2210-8,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0007,Zyxel Switch Model: GS 2210-24,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0008,Zyxel Switch Model: GS 2200-8,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0009,Zyxel Switch Model: GS2200-24,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0010,Zyxel Switch Model: GS 2220-10,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0011,Zyxel Switch Model: GS 2220-28,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0012,Zyxel Switch Model: GS 3012,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0013,Zyxel Switch Model: MES 3500-8PD,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0014,Zyxel Switch Model: MES 3500-10,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0015,Zyxel Switch Model: MES 3500-24F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0016,Zyxel Switch Model: ES 2108,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0017,Zyxel Switch Model: ES 3124F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0018,Zyxel Switch Model: ES 315-F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0019,Zyxel Switch Model: XS 3700-24,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0020,Zyxel Switch Model: XGS 4526,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0021,Zyxel Switch Model: XGS 3600-24F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0022,Zyxel Switch Model: XGS 3600-26F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0023,Zyxel Switch Model: TL SG1008..,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0024,Zyxel Switch Model: P600 Series,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0025,Zyxel Switch Model: P645 Series,,18/05/2021 8:55,18/05/2021 8:55
